wishlist_id,user_id,product_id,product_name,category,brand,price,quantity,date_added,priority,availability_status,rating,review_count,discount,final_price,currency,location,device_type,user_segment,notes
48980,2180,14501,Fact Dog,Accessories,Asus,2133.95,3,2025-08-15,Low,Out of Stock,2.2,3196,0.1,1920.55,USD,Argentina,Desktop,Student,Scene partner discussion travel majority near need information.
48981,42013,10807,Return Surface,Smartphones,LG,727.78,3,2025-02-15,High,Out of Stock,1.7,847,0.23,560.39,USD,Spain,Desktop,Professional,Language analysis tend.
48982,48997,18304,Other Relate,Smartphones,Asus,1869.86,1,2024-12-28,Medium,In Stock,2.2,917,0.45,1028.42,USD,Argentina,Laptop,Professional,Dinner investment me great everything.
48983,46066,329,Weight Stand,Laptops,Acer,1683.08,1,2023-12-31,High,Out of Stock,1.1,2497,0.27,1228.65,USD,Mexico,Desktop,Casual,Wife too top say factor.
48984,1063,10326,Tonight Interview,Accessories,Asus,1062.64,2,2025-10-07,Low,Preorder,1.3,3411,0.21,839.49,USD,Spain,Laptop,Casual,Pm stock up cover stand everyone finish southern.
48985,23262,18745,Use Minute,Monitors,LG,2053.51,1,2025-01-15,High,Preorder,2.9,1863,0.34,1355.32,USD,Canada,Laptop,Gamer,Majority discussion idea box wish hand dream.
48986,35975,8556,Close Real,Monitors,Acer,1733.46,2,2025-10-14,High,In Stock,3.3,4138,0.06,1629.45,USD,USA,Laptop,Professional,Though herself many player.
48987,12682,8657,Generation Involve,Audio,Dell,1296.85,3,2025-01-23,Low,In Stock,2.0,4227,0.34,855.92,USD,Mexico,Mobile,Professional,Debate approach brother our tax.
48988,28386,932,Opportunity As,Accessories,Dell,352.81,2,2025-09-13,High,Preorder,2.3,1941,0.29,250.5,USD,USA,Desktop,Professional,Feeling laugh country need dream marriage its.
48989,27236,2755,Step Arm,Smartphones,Acer,128.52,1,2024-01-23,High,In Stock,3.5,4242,0.43,73.26,USD,Mexico,Laptop,Student,Nearly like reach a discuss deep level other.
48990,25414,6529,Scientist Result,Accessories,LG,1096.73,3,2025-08-24,Low,Out of Stock,4.3,1904,0.26,811.58,USD,Spain,Tablet,Gamer,Throughout up fall clear.
48991,8137,6954,Not Rich,Monitors,HP,1372.07,1,2024-10-02,Low,Preorder,2.8,4116,0.5,686.04,USD,Spain,Tablet,Gamer,Article enough message.
48992,38414,15302,Business South,Accessories,Asus,1118.96,4,2025-01-17,Medium,Out of Stock,2.7,3441,0.42,649.0,USD,Mexico,Mobile,Gamer,Produce such mother.
48993,46334,17406,Heavy Compare,Accessories,Apple,1750.88,1,2025-07-19,Medium,Preorder,2.1,1395,0.39,1068.04,USD,Canada,Laptop,Casual,Happy military note produce foot address home.
48994,25429,4831,Level Quite,Accessories,Asus,929.43,3,2024-05-21,Medium,In Stock,2.0,918,0.3,650.6,USD,Mexico,Desktop,Casual,By may east skin.
48995,16571,12844,Off Remember,Laptops,Asus,2682.67,3,2025-06-29,Medium,Out of Stock,1.2,4386,0.47,1421.82,USD,Canada,Mobile,Casual,What often particular talk continue wear Democrat listen.
48996,25293,755,Often Away,Accessories,HP,1349.87,2,2025-11-06,Low,In Stock,3.9,3205,0.26,998.9,USD,Canada,Mobile,Student,Compare security performance put what political both.
48997,30371,3246,Low Oil,Components,Acer,239.92,1,2023-12-02,Low,Preorder,2.4,4552,0.43,136.75,USD,USA,Desktop,Gamer,Laugh against somebody lot its.
48998,42378,14848,Former Table,Accessories,LG,662.55,1,2024-12-30,High,Preorder,1.8,144,0.37,417.41,USD,Spain,Tablet,Student,Sea talk ball prove.
48999,35786,14504,Rate Part,Components,Apple,1837.22,3,2025-06-12,Medium,Out of Stock,4.1,4477,0.18,1506.52,USD,Argentina,Mobile,Student,Notice third information sell.
49000,4250,2988,Simple Election,Laptops,Sony,2594.35,2,2025-03-21,Low,Out of Stock,1.4,4686,0.25,1945.76,USD,Argentina,Laptop,Student,Wife information stuff experience address sort.
49001,2767,15134,Standard Prepare,Audio,HP,750.52,3,2024-08-04,Medium,In Stock,3.6,1103,0.19,607.92,USD,Spain,Desktop,Professional,Why even network Congress value.
49002,37915,15938,Return Year,Audio,Dell,2295.56,4,2025-05-13,Low,Preorder,4.3,4381,0.06,2157.83,USD,USA,Laptop,Professional,Whose old hundred yet.
49003,24074,234,History Fight,Laptops,LG,2001.3,3,2023-11-30,High,In Stock,3.6,2551,0.41,1180.77,USD,USA,Tablet,Student,Pattern difference shake consumer middle hundred upon.
49004,16546,4864,Seat Wrong,Audio,Samsung,95.68,4,2024-03-26,High,Preorder,1.2,4921,0.38,59.32,USD,Argentina,Mobile,Professional,Answer key recently give make position cost.
49005,7482,10541,Matter Guess,Audio,HP,433.47,2,2025-05-26,Low,Preorder,2.8,4314,0.4,260.08,USD,Argentina,Mobile,Gamer,Action response oil approach really change.
49006,11307,14570,Parent Include,Audio,Acer,2767.61,4,2023-12-19,Medium,Preorder,1.0,2609,0.38,1715.92,USD,USA,Tablet,Professional,Them traditional still herself clear prepare politics board.
49007,20802,11710,Of Strong,Laptops,Samsung,91.88,4,2025-10-25,Low,Out of Stock,2.7,4289,0.33,61.56,USD,Spain,Tablet,Professional,President more contain of approach.
49008,43534,959,Program Environment,Components,Sony,251.78,2,2025-09-07,Medium,Out of Stock,2.6,1624,0.28,181.28,USD,USA,Mobile,Professional,Reduce season behavior military out.
49009,1254,4084,Care Certain,Audio,LG,1887.54,3,2024-03-06,High,In Stock,1.2,4267,0.34,1245.78,USD,Spain,Desktop,Casual,Effort ten support wrong later generation see.
49010,14649,2057,Again Hear,Monitors,Sony,1235.32,2,2023-11-27,Low,In Stock,3.5,2609,0.04,1185.91,USD,Argentina,Desktop,Professional,Between call agree above when whose because.
49011,38631,6910,Television Fly,Monitors,Samsung,2085.32,2,2025-10-06,Low,Preorder,3.2,4906,0.08,1918.49,USD,Spain,Desktop,Professional,Point specific free partner beat.
49012,43586,3611,Process Task,Components,Dell,902.84,1,2025-05-31,Medium,Preorder,1.0,1148,0.22,704.22,USD,USA,Laptop,Professional,Not politics style including father.
49013,4561,2778,Risk Player,Audio,Dell,2178.84,2,2024-11-21,High,Preorder,4.2,991,0.1,1960.96,USD,Argentina,Tablet,Gamer,Campaign sometimes everybody local.
49014,23197,17934,Organization Nothing,Components,Sony,2530.18,3,2025-05-20,Medium,In Stock,3.6,1678,0.37,1594.01,USD,Canada,Desktop,Student,Soldier become why role firm rise.
49015,30374,4281,Imagine Maybe,Smartphones,Samsung,1254.72,2,2025-03-11,Low,Out of Stock,4.0,1526,0.45,690.1,USD,Mexico,Tablet,Student,Dream apply international piece.
49016,7268,1939,Any President,Smartphones,HP,2540.63,2,2024-04-12,Medium,Out of Stock,3.7,1259,0.12,2235.75,USD,Canada,Mobile,Casual,Newspaper home deep let serve worker cost represent.
49017,27568,2600,Way Imagine,Smartphones,Apple,1674.25,1,2024-11-11,Low,Out of Stock,4.4,1272,0.27,1222.2,USD,Argentina,Tablet,Gamer,Others owner name result Congress score.
49018,4121,4793,Election Stop,Audio,Asus,1711.42,4,2024-03-16,High,In Stock,2.9,4342,0.21,1352.02,USD,USA,Laptop,Student,Claim natural clear activity kind.
49019,38600,14367,Hundred Key,Laptops,HP,2697.86,2,2025-02-25,Medium,In Stock,4.8,156,0.23,2077.35,USD,Spain,Desktop,Professional,Husband arrive huge television several agent building tax.
49020,35898,7526,Sign Capital,Accessories,Dell,1727.81,4,2025-04-02,Medium,Out of Stock,1.5,1816,0.01,1710.53,USD,Mexico,Mobile,Casual,Identify project authority second information.
49021,9995,14871,State Style,Audio,LG,2886.17,3,2024-10-28,High,In Stock,2.2,1301,0.19,2337.8,USD,USA,Mobile,Student,Indeed idea product offer respond allow.
49022,39689,6518,Too Question,Laptops,Asus,1980.04,4,2024-11-30,High,Out of Stock,2.5,3366,0.4,1188.02,USD,Canada,Laptop,Professional,System security book phone professor.
49023,4035,12071,Go Agency,Components,LG,1998.95,3,2024-09-03,Medium,Out of Stock,3.8,1330,0.46,1079.43,USD,Spain,Laptop,Gamer,Wind level money black game employee hope.
49024,47003,17702,Shoulder Standard,Laptops,Sony,725.69,3,2025-03-25,Medium,Preorder,4.0,1851,0.11,645.86,USD,USA,Laptop,Casual,Table go drop.
49025,42203,4837,Guess Job,Monitors,Acer,459.94,4,2024-04-11,High,In Stock,3.1,3640,0.18,377.15,USD,Argentina,Tablet,Professional,Stand million care beyond military simple.
49026,46770,5000,Government Data,Audio,Samsung,1136.49,1,2024-05-24,High,In Stock,3.0,3441,0.14,977.38,USD,Spain,Mobile,Gamer,Positive event standard.
49027,29024,6633,Point Support,Audio,Asus,1442.02,3,2025-06-23,Low,Out of Stock,1.8,2051,0.31,994.99,USD,Spain,Mobile,Gamer,Box present person.
49028,16588,7809,Tell Five,Audio,Dell,1180.93,4,2025-01-22,Medium,In Stock,2.3,4774,0.5,590.46,USD,Canada,Mobile,Casual,Skill even television environment which long.
49029,48840,1804,Million Quite,Audio,HP,159.63,2,2023-12-01,High,In Stock,4.9,1371,0.1,143.67,USD,Mexico,Laptop,Gamer,Line company use final.
49030,47094,149,Phone So,Components,Dell,925.52,2,2025-01-23,High,Out of Stock,3.9,688,0.22,721.91,USD,Canada,Desktop,Student,Eight adult collection thought.
49031,11413,11453,Improve Throughout,Audio,HP,2874.23,3,2024-12-25,Low,In Stock,2.7,68,0.43,1638.31,USD,Argentina,Desktop,Casual,War stuff true wish top.
49032,15879,17259,Majority Animal,Smartphones,Apple,1760.75,1,2025-05-21,High,Out of Stock,3.7,3079,0.12,1549.46,USD,Spain,Tablet,Student,Could model note visit stock such inside.
49033,30371,11521,Provide Girl,Monitors,HP,145.62,2,2024-10-24,Medium,In Stock,4.4,2109,0.42,84.46,USD,Argentina,Desktop,Student,Pick despite moment what against those finally.
49034,43889,8691,Edge To,Smartphones,LG,2876.39,2,2023-11-27,High,Preorder,2.6,3555,0.12,2531.22,USD,Canada,Mobile,Gamer,Music no get president.
49035,48670,5704,Behind Add,Monitors,HP,1377.51,4,2024-10-15,High,Out of Stock,2.0,1848,0.22,1074.46,USD,Argentina,Tablet,Student,Similar yet color station worker.
49036,2155,779,Story Myself,Smartphones,LG,1577.02,4,2025-04-25,High,In Stock,3.0,1313,0.11,1403.55,USD,USA,Mobile,Student,Painting season technology girl not financial.
49037,6218,9976,Fly College,Smartphones,LG,1486.66,4,2025-02-23,Medium,Out of Stock,1.3,377,0.02,1456.93,USD,Argentina,Tablet,Casual,Bed town woman base training.
49038,29988,9566,Middle Determine,Monitors,Acer,2932.74,1,2025-03-26,Medium,Preorder,4.2,2013,0.0,2932.74,USD,Argentina,Desktop,Casual,Actually present here magazine rich.
49039,4817,18496,Baby Huge,Laptops,LG,1478.37,2,2024-02-18,Low,Out of Stock,4.6,19,0.46,798.32,USD,Spain,Desktop,Casual,Civil prevent develop he six window.
49040,24384,15109,Professional Enjoy,Smartphones,Samsung,2633.45,4,2025-02-06,High,Out of Stock,1.0,4602,0.1,2370.1,USD,Mexico,Laptop,Student,Series power personal first body.
49041,28614,6177,Young Prepare,Components,Samsung,2076.46,3,2024-04-27,Low,Preorder,1.8,1701,0.39,1266.64,USD,Canada,Desktop,Professional,Difference social stuff pretty loss left.
49042,30150,11741,Town Station,Components,LG,2660.35,2,2025-08-10,High,In Stock,4.0,2731,0.4,1596.21,USD,Spain,Desktop,Student,Never might cause though score mention maybe.
49043,12256,13419,Character High,Monitors,Dell,2606.67,4,2023-11-30,Medium,Out of Stock,3.7,2437,0.29,1850.74,USD,USA,Mobile,Student,Quickly front hundred describe onto oil.
49044,28532,5906,Through Rich,Laptops,LG,727.82,3,2024-08-06,High,Out of Stock,1.4,2256,0.46,393.02,USD,USA,Tablet,Student,Get create theory media skin oil growth.
49045,45295,4520,Apply Attorney,Accessories,Dell,1050.91,1,2025-11-14,Medium,In Stock,3.8,2818,0.12,924.8,USD,Argentina,Desktop,Professional,Put impact friend new.
49046,43399,2750,Real Crime,Smartphones,Sony,418.21,2,2024-05-29,High,Preorder,4.5,1610,0.38,259.29,USD,Spain,Tablet,Professional,Strong ask ago traditional she.
49047,22446,13517,Surface Recently,Monitors,Dell,2670.42,2,2025-05-07,Low,Out of Stock,4.0,1789,0.15,2269.86,USD,Spain,Mobile,Gamer,Them war herself hour.
49048,17166,14241,Talk Letter,Monitors,Samsung,1871.97,4,2025-08-05,Low,Out of Stock,2.7,4402,0.49,954.7,USD,Spain,Mobile,Student,Occur three herself provide.
49049,39101,515,North Institution,Components,HP,626.19,1,2025-04-21,Low,Out of Stock,4.0,232,0.13,544.79,USD,USA,Mobile,Student,Fight include good.
49050,21530,4498,Individual Official,Laptops,Asus,248.2,1,2024-06-24,Low,In Stock,4.7,4454,0.17,206.01,USD,Mexico,Tablet,Student,Whole only laugh stage tree toward.
49051,29864,6038,Night Order,Monitors,Sony,2215.6,3,2025-08-26,High,Out of Stock,3.1,1172,0.45,1218.58,USD,USA,Mobile,Student,Know role scene particularly east water again between.
49052,32685,4615,Show Public,Accessories,Apple,1760.17,2,2025-03-28,Medium,Out of Stock,2.8,459,0.05,1672.16,USD,Argentina,Mobile,Student,Certainly nature two event big form.
49053,34004,12601,Bit For,Monitors,Apple,671.05,2,2024-12-13,High,In Stock,2.4,2042,0.17,556.97,USD,Argentina,Laptop,Student,See professor serious food no.
49054,597,17884,Necessary Personal,Laptops,Dell,2938.23,4,2025-09-14,Low,Preorder,3.5,4019,0.06,2761.94,USD,Mexico,Mobile,Casual,Executive country machine writer night feel.
49055,26433,18313,Measure Campaign,Components,Acer,2161.15,1,2024-10-18,High,Preorder,1.3,2857,0.21,1707.31,USD,Mexico,Mobile,Casual,Time improve training standard.
49056,25068,17710,Data Ago,Components,Samsung,2986.06,1,2025-03-18,Low,Out of Stock,2.0,4371,0.47,1582.61,USD,Argentina,Laptop,Gamer,Answer within major design cup many decade.
49057,36360,15295,Magazine Put,Smartphones,Apple,1954.84,1,2025-09-29,Low,Preorder,1.2,391,0.48,1016.52,USD,Spain,Tablet,Professional,Operation respond of high their.
49058,7450,16064,Else One,Accessories,HP,371.83,1,2025-03-11,Medium,Out of Stock,1.6,4913,0.16,312.34,USD,Mexico,Laptop,Student,Movement hand agreement money beat skin Mrs response.
49059,23483,8945,Concern Agree,Audio,Asus,2333.87,1,2024-12-11,Medium,Out of Stock,3.3,4120,0.27,1703.73,USD,Mexico,Tablet,Gamer,Chair ago better finally road tax second provide.
49060,24588,8718,Field Decade,Monitors,Dell,2481.63,4,2025-07-25,Low,Out of Stock,4.7,1402,0.28,1786.77,USD,Canada,Desktop,Gamer,Price develop few interest report to remember community.
49061,31005,2591,Short Citizen,Components,HP,2934.62,1,2025-08-10,Medium,In Stock,2.3,1119,0.06,2758.54,USD,USA,Tablet,Professional,Anything kid mother sort but rather through.
49062,47545,15521,Quickly Mean,Monitors,LG,1913.14,2,2025-08-11,High,Out of Stock,1.7,4129,0.14,1645.3,USD,USA,Mobile,Professional,Effect least remember perform reflect such close.
49063,8355,4439,Pay Kind,Monitors,Acer,2358.9,2,2024-12-30,High,In Stock,4.9,4639,0.28,1698.41,USD,Canada,Desktop,Student,Sometimes take subject.
49064,27592,5654,Task Tell,Components,Asus,13.11,3,2025-02-09,High,In Stock,1.8,3688,0.39,8.0,USD,Canada,Mobile,Student,Child yourself goal know cultural.
49065,49017,15782,Because Bar,Audio,Acer,1674.31,3,2024-03-12,Low,Preorder,3.6,1310,0.33,1121.79,USD,USA,Mobile,Casual,Impact analysis arrive myself.
49066,42498,5425,Body Wife,Audio,Sony,2182.97,3,2025-02-07,Medium,In Stock,1.2,3058,0.33,1462.59,USD,Spain,Laptop,Professional,Mean list argue.
49067,48339,13736,Music More,Audio,Acer,2209.18,3,2025-07-31,Low,Preorder,4.2,4044,0.47,1170.87,USD,Mexico,Tablet,Gamer,Expect coach within your help.
49068,49224,6368,Two Personal,Accessories,Acer,2087.71,2,2025-08-20,Medium,Out of Stock,3.0,4402,0.34,1377.89,USD,Canada,Desktop,Student,Will teacher happy bring tonight.
49069,48364,6857,Fill Half,Monitors,Dell,1272.82,2,2024-05-28,High,Preorder,4.6,367,0.19,1030.98,USD,Mexico,Desktop,Gamer,Without spend create goal state.
49070,48736,5485,Within Data,Laptops,Dell,2955.53,2,2024-04-18,Medium,Out of Stock,2.7,4578,0.14,2541.76,USD,Mexico,Tablet,Student,All plant hear upon media.
49071,23674,4717,Reality Address,Smartphones,Samsung,523.79,1,2025-02-23,Low,In Stock,2.9,4728,0.18,429.51,USD,Canada,Mobile,Professional,Break begin safe down.
49072,26633,1088,Situation Actually,Accessories,Sony,2344.58,2,2024-03-14,Low,Out of Stock,4.9,4119,0.24,1781.88,USD,Mexico,Desktop,Casual,Likely discover understand hope.
49073,43524,11628,Generation Improve,Accessories,Acer,502.57,3,2024-06-08,Medium,Out of Stock,4.8,4898,0.29,356.82,USD,Argentina,Tablet,Casual,Study beautiful heavy radio.
49074,12100,17366,Result Machine,Accessories,Sony,2466.28,1,2025-07-31,Low,Preorder,3.6,631,0.39,1504.43,USD,Mexico,Tablet,Casual,Say region discover money can reality expert.
49075,2310,9999,Social Tv,Audio,Asus,989.71,3,2024-11-22,Medium,Preorder,4.9,2209,0.22,771.97,USD,Argentina,Desktop,Casual,About president choice another side whom happy.
49076,46712,18453,Would Matter,Smartphones,Acer,669.37,1,2024-06-08,Medium,Preorder,4.0,954,0.24,508.72,USD,Argentina,Mobile,Gamer,Here ask nation by call account story.
49077,29679,3755,Police Recognize,Audio,LG,793.33,4,2024-01-12,Medium,Out of Stock,2.2,3022,0.1,714.0,USD,Argentina,Tablet,Casual,Wife loss follow rich administration help.
49078,38284,9293,Represent Remember,Components,Sony,1216.43,1,2025-11-25,Medium,Preorder,3.4,1205,0.17,1009.64,USD,Mexico,Desktop,Casual,Arrive find realize yeah.
49079,28117,12701,Take Sure,Laptops,Apple,1187.89,2,2024-04-27,High,Out of Stock,2.5,363,0.03,1152.25,USD,Spain,Laptop,Student,Rock morning economy.
49080,45256,18237,Method Democrat,Monitors,Samsung,71.44,4,2025-01-08,Low,Preorder,1.4,2789,0.16,60.01,USD,Canada,Tablet,Professional,Easy leader report training.
49081,33837,2960,Affect Human,Audio,Apple,101.14,2,2023-12-01,Low,Preorder,4.4,1852,0.14,86.98,USD,Canada,Desktop,Professional,Specific who cut scientist heavy strategy everybody offer.
49082,28983,5195,Conference Green,Accessories,HP,230.34,1,2024-02-17,Low,In Stock,3.6,2525,0.1,207.31,USD,Canada,Desktop,Gamer,Child land big account us.
49083,40582,12891,These Fire,Accessories,HP,1209.43,2,2025-06-05,High,Out of Stock,1.6,4251,0.45,665.19,USD,Argentina,Mobile,Gamer,Edge box church military.
49084,38546,17031,Suggest Role,Audio,Acer,2633.56,4,2025-09-14,Medium,Preorder,3.2,2603,0.18,2159.52,USD,Canada,Desktop,Casual,Mother future necessary mother city international health.
49085,45846,1020,Drive Ready,Components,Asus,2836.53,1,2024-03-09,Medium,Out of Stock,4.0,1117,0.14,2439.42,USD,Canada,Mobile,Casual,Myself assume clear pressure about compare individual.
49086,45005,19844,Remain Talk,Monitors,Dell,2055.71,3,2025-07-19,High,In Stock,2.1,4902,0.3,1439.0,USD,USA,Tablet,Gamer,Event film alone sing short idea.
49087,30186,2472,Religious Such,Laptops,Apple,1959.56,3,2025-01-14,High,Out of Stock,1.6,1708,0.16,1646.03,USD,Argentina,Mobile,Student,Project full job town.
49088,1581,5387,Floor Movie,Audio,Samsung,2838.2,2,2025-02-02,Medium,Out of Stock,3.3,2928,0.38,1759.68,USD,Spain,Desktop,Casual,Dream article determine east these lose.
49089,20517,2698,Detail Drug,Accessories,Acer,2598.38,3,2025-03-07,Low,Out of Stock,4.7,2797,0.11,2312.56,USD,Spain,Mobile,Casual,Daughter decision early list.
49090,45340,11626,Focus Simple,Audio,Sony,2144.93,3,2024-03-26,Low,Out of Stock,2.7,4863,0.46,1158.26,USD,Spain,Laptop,Gamer,Amount them skill.
49091,1301,6350,Good Her,Monitors,LG,539.78,2,2025-10-27,Medium,Preorder,2.1,2364,0.06,507.39,USD,Spain,Tablet,Professional,Get environmental wind cold concern fight real.
49092,23888,12097,Employee Political,Laptops,Acer,2587.4,4,2025-07-20,Medium,Preorder,1.1,2924,0.13,2251.04,USD,USA,Tablet,Student,Example opportunity hot tell.
49093,32346,4942,Poor Sea,Laptops,LG,1345.87,4,2025-01-31,High,Out of Stock,4.2,3909,0.08,1238.2,USD,Spain,Laptop,Casual,Everything executive recently do carry professional.
49094,41269,3359,Machine Heart,Components,LG,648.53,4,2025-07-14,Low,Out of Stock,4.2,2476,0.28,466.94,USD,Spain,Tablet,Gamer,Officer maintain give order reach or still language.
49095,14235,143,Newspaper Risk,Laptops,Apple,2846.56,1,2025-09-01,Medium,In Stock,3.6,1527,0.05,2704.23,USD,Argentina,Mobile,Gamer,Business give should ready a cell.
49096,26111,1749,Degree Individual,Accessories,Asus,2844.21,2,2024-07-21,Medium,Preorder,4.2,3301,0.24,2161.6,USD,Argentina,Tablet,Professional,Bag operation important field now care money.
